"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00398961238568175,0.653239717979021,0.605,0.217,1,"HER2+","ERLIN1"
0.00399454526696197,1.87871110829487,0.737,0.609,1,"HER2+","RXYLT1"
0.00399540835776058,2.04344243927796,0.842,0.696,1,"HER2+","FNTA"
0.00399540835776058,2.23870308028715,0.816,0.739,1,"HER2+","TBC1D1"
0.00399550155336761,2.42604842218957,0.5,0.217,1,"HER2+","TOR1B"
0.00401041618682264,1.72498216352615,0.632,0.304,1,"HER2+","TEP1"
0.00401041618682264,2.39152461511996,0.632,0.304,1,"HER2+","CDH18"
0.00402791092851049,1.25570739442553,0.711,0.391,1,"HER2+","SNX30"
0.00402791092851049,1.28008599218566,0.711,0.391,1,"HER2+","APOBEC3D"
0.00402791092851049,3.43346697800287,0.658,0.478,1,"HER2+","CCT8"
0.00403098201383794,2.21566914235943,0.842,0.565,1,"HER2+","ZBTB8B"
0.00403098201383794,1.89095544276911,0.789,0.652,1,"HER2+","RGPD5"
0.00403347865149287,2.6502521163337,0.842,0.739,1,"HER2+","CEP43"
0.00403477548042592,1.60773442461175,0.395,0.043,1,"HER2+","TRIM3"
0.00403477548042592,1.08970654731594,0.395,0.043,1,"HER2+","ZNF711"
0.00403477548042592,2.6028695222359,0.395,0.043,1,"HER2+","EFNA1"
0.0040467488591609,1.52462642370554,0.658,0.304,1,"HER2+","ABCC6"
0.00406347767310333,1.62295208745817,0.737,0.478,1,"HER2+","TMC7"
0.00406347767310333,1.83375139216823,0.737,0.478,1,"HER2+","HAP1"
0.00406566885006808,0.903768531441942,0.684,0.304,1,"HER2+","CCNB3P1"
0.00406585520764358,1.98660567107851,0.868,0.739,1,"HER2+","GUSB"
0.00406813344211509,1.85082136375079,0.684,0.348,1,"HER2+","SLC46A1"
0.00406813344211509,0.655090155260345,0.684,0.348,1,"HER2+","RPS2P45"
0.00406813344211509,1.6542001088775,0.658,0.391,1,"HER2+","MATK"
0.00408004783410519,2.19445389902836,0.789,0.565,1,"HER2+","CPT2"
0.00408561843617074,1.94757791269822,0.711,0.435,1,"HER2+","HAUS8"
0.00408561843617074,1.64027026491935,0.711,0.435,1,"HER2+","CCDC66"
0.00408561843617074,1.34055713171604,0.711,0.435,1,"HER2+","PCDHB13"
0.00409008639810459,0.868995273310365,0.474,0.13,1,"HER2+","PLAT"
0.00409008639810459,2.86083114054169,0.474,0.13,1,"HER2+","ABCF3"
0.00409055871320654,2.37984864940798,0.816,0.652,1,"HER2+","CCDC30"
0.00409357233702087,2.99702073425691,0.5,0.174,1,"HER2+","UFL1"
0.00409357233702087,0.883302197483142,0.5,0.174,1,"HER2+","OR52B5P"
0.00409676989138364,2.7629598653526,0.421,0.087,1,"HER2+","ERI3"
0.00409676989138364,1.16817944535126,0.421,0.087,1,"HER2+","JMJD7-PLA2G4B"
0.00409676989138364,0.681586490738613,0.421,0.087,1,"HER2+","PLEKHG5"
0.00411232225961427,1.41271831240651,0.605,0.348,1,"HER2+","NANOS1"
0.00411232225961427,2.99505533016222,0.605,0.348,1,"HER2+","ZNF600"
0.00413035015343623,3.07533689752039,0.711,0.478,1,"HER2+","EVI5"
0.00413035015343623,1.90767941041324,0.711,0.478,1,"HER2+","NAAA"
0.00413035015343623,2.0061026967431,0.684,0.522,1,"HER2+","PER2"
0.00414695398513292,1.9002992488065,0.921,0.826,1,"HER2+","PPHLN1"
0.00414867868017728,1.78863647704792,0.553,0.217,1,"HER2+","LY75"
0.00415574976684419,1.2163740620626,0.711,0.348,1,"HER2+","NR2C1"
0.00415574976684419,0.777393276418142,0.711,0.348,1,"HER2+","ARL9"
0.00415574976684419,2.4541733911073,0.658,0.435,1,"HER2+","CDCP1"
0.00415574976684419,1.95021834912812,0.658,0.435,1,"HER2+","ZNF609"
0.00415574976684419,1.66909282512272,0.658,0.435,1,"HER2+","TMEM106A"
0.00415743797258136,1.33956093410019,0.842,0.522,1,"HER2+","COX17"
0.00415743797258136,1.87508379600614,0.816,0.565,1,"HER2+","VEZT"
0.00415743797258136,2.30154381597924,0.789,0.609,1,"HER2+","TPR"
0.00416090309914097,2.838157224804,0.632,0.261,1,"HER2+","EDEM3"
0.00416090309914097,2.40367976945147,0.632,0.261,1,"HER2+","POU2F3"
0.00416090309914097,0.711442921617941,0.632,0.261,1,"HER2+","SPATA31C1"
0.00416090309914097,0.729875522017529,0.605,0.304,1,"HER2+","PBOV1"
0.00416258879496125,1.62600498782243,0.763,0.435,1,"HER2+","EFCAB3"
0.00416488303369384,3.57586937607808,0.474,0.174,1,"HER2+","TMEM141"
0.00416755465122769,1.89473849091103,0.658,0.348,1,"HER2+","CHMP7"
0.00416755465122769,1.21439563090754,0.658,0.348,1,"HER2+","GPX8"
0.00416755465122769,1.87696613875953,0.658,0.348,1,"HER2+","KCTD6"
0.00416755465122769,1.12639243989781,0.658,0.348,1,"HER2+","KCNG4"
0.00416755465122769,1.32932206454283,0.658,0.348,1,"HER2+","TOP3A"
0.00417347672257807,1.45296604037039,0.368,0.043,1,"HER2+","CUL7"
0.00417347672257807,2.5636315266741,0.368,0.043,1,"HER2+","TRIB2"
0.00417347672257807,1.84657353723566,0.368,0.043,1,"HER2+","TCTN3"
0.00417347672257807,1.76836416680151,0.368,0.043,1,"HER2+","GTPBP6"
0.00417347672257807,1.76581120495544,0.368,0.043,1,"HER2+","CITED4"
0.00417347672257807,1.77026833600842,0.368,0.043,1,"HER2+","LOC102724428"
0.00417521216344928,2.19912947035238,0.447,0.087,1,"HER2+","MRFAP1L1"
0.00417842498645031,2.65029598613083,0.763,0.609,1,"HER2+","CPLANE1"
0.00418596601531158,1.26657948555408,0.737,0.391,1,"HER2+","LIN28A"
0.00418622465125278,2.58857453338398,0.553,0.261,1,"HER2+","IMP3"
0.00418895369151708,1.25574503673506,0.895,0.609,1,"HER2+","LSM8"
0.00418895369151708,1.21519984987051,0.868,0.652,1,"HER2+","PPARA"
0.00418895369151708,2.19137094660488,0.842,0.696,1,"HER2+","XKR9"
0.0041906256734755,0.589928152276806,0.605,0.261,1,"HER2+","ARHGAP19"
0.00419184973970176,1.7292068967231,0.711,0.609,1,"HER2+","TBC1D32"
0.00419965520937495,2.93765907467698,0.579,0.261,1,"HER2+","SEC13"
0.00420558136340609,1.04979878869548,0.526,0.13,1,"HER2+","ANKRD46"
0.00421000136349066,1.43701427763344,0.447,0.13,1,"HER2+","HECTD2"
0.00421463456919485,2.84863512866117,0.526,0.174,1,"HER2+","TNNT1"
0.00421657269142245,1.16956247727971,0.632,0.304,1,"HER2+","OR9K1P"
0.00422911085005593,2.504165532112,0.684,0.435,1,"HER2+","MEGF9"
0.00422911085005593,1.94083755378667,0.658,0.478,1,"HER2+","CFAP36"
0.00424216082978211,1.27831959092903,0.868,0.609,1,"HER2+","DDA1"
0.00425322148913366,1.59858573932647,0.632,0.348,1,"HER2+","RASL10B"
0.00426388820982848,2.1122280353281,0.737,0.478,1,"HER2+","DDX23"
0.00427175154694245,2.85319510567862,0.632,0.391,1,"HER2+","RPS6KA6"
0.00427175154694245,2.6675347372354,0.632,0.391,1,"HER2+","PSME2"
0.00429316948383154,2.15016968899371,0.789,0.478,1,"HER2+","NME4"
0.00429316948383154,1.70666098888034,0.737,0.565,1,"HER2+","ITPRIPL2"
0.00429316948383154,4.68376463809623,0.684,0.652,1,"HER2+","TMSB10"
0.0043065713545437,0.45468473493959,0.553,0.174,1,"HER2+","TMSB15B"
0.00432036346696788,1.53511595269012,0.5,0.174,1,"HER2+","DNAJC30"
0.00432312026461646,1.03399006996394,0.474,0.13,1,"HER2+","TSGA13"
0.00432916182031837,1.07690091202609,0.868,0.696,1,"HER2+","SSU72"
0.00433185608717367,1.47012933056791,0.947,0.739,1,"HER2+","PDE12"
0.00434242929317764,2.16945653351483,0.421,0.087,1,"HER2+","MED23"
0.00434242929317764,1.87911568854915,0.421,0.087,1,"HER2+","GMDS"
0.00434242929317764,2.48372422056129,0.421,0.087,1,"HER2+","PXMP2"
0.00435932313258696,1.82577016541537,0.789,0.609,1,"HER2+","TCTN2"
0.00435932313258696,0.92527549313111,0.789,0.609,1,"HER2+","MYL6B"
0.00436370379586918,1.40229791220594,0.658,0.435,1,"HER2+","CHRNA5"
0.00437044504041556,0.424968285595789,0.553,0.217,1,"HER2+","SPATA31A7"
0.00437558592033467,1.91180590266512,0.605,0.304,1,"HER2+","ERLEC1"
0.00437830543000838,1.09045371253399,0.658,0.348,1,"HER2+","SLIRP-OT1"
0.00437830543000838,2.24446579668931,0.658,0.348,1,"HER2+","COPS8"
0.00438166177761774,0.991183954944563,0.816,0.522,1,"HER2+","SLC30A9"
0.00438166177761774,1.27857985834599,0.816,0.522,1,"HER2+","HNRNPM"
0.00438166177761774,1.85854334890692,0.816,0.522,1,"HER2+","PPIL3"
0.00438794852313506,1.44966550752074,0.789,0.435,1,"HER2+","MIR9-1HG"
0.00438794852313506,1.77716681082735,0.763,0.478,1,"HER2+","KLC1"
0.00438794852313506,2.58747690110713,0.737,0.522,1,"HER2+","BRD8"
0.00438794852313506,1.37531686654235,0.737,0.522,1,"HER2+","HSD11B1L"
0.00439207455011218,1.86079809978202,0.868,0.783,1,"HER2+","THOC5"
0.00439339703042043,1.48151419109566,0.684,0.478,1,"HER2+","NAALADL2"
0.00439437007326236,1.15635207208927,0.789,0.522,1,"HER2+","CNTN2"
0.00439437007326236,1.70423907408481,0.789,0.522,1,"HER2+","C3orf62"
0.00439437007326236,1.94907336780754,0.763,0.565,1,"HER2+","MRE11"
0.00439835570111756,1.37187824528094,0.5,0.13,1,"HER2+","OXNAD1"
0.00440838293001551,0.747159290610998,0.605,0.261,1,"HER2+","UBE3D"
0.00440838293001551,2.07701110871114,0.605,0.261,1,"HER2+","MDFIC"
0.00440838293001551,1.64167721873218,0.605,0.261,1,"HER2+","SMN1"
0.00441968068107092,1.17213305541685,0.605,0.217,1,"HER2+","CCDC15"
0.00442053689946054,1.97415969146768,0.447,0.087,1,"HER2+","LSM6"
0.00443200623703312,2.2877209955961,0.842,0.739,1,"HER2+","TUT4"
0.00443229633835128,2.75381572335317,0.632,0.304,1,"HER2+","SLC25A32"
0.00444038744087497,2.60815844115458,0.368,0.043,1,"HER2+","METTL13"
0.00444038744087497,2.29738835889527,0.368,0.043,1,"HER2+","AKAP1"
0.00444038744087497,1.33046308545712,0.368,0.043,1,"HER2+","TP53I13"
0.00444038744087497,3.30095365887832,0.368,0.043,1,"HER2+","LRRC45"
0.00444038744087497,2.91580901032988,0.368,0.043,1,"HER2+","ARHGEF37"
0.00444461406505304,2.06070814431016,0.526,0.174,1,"HER2+","LIG3"
0.00444461406505304,1.45859708089837,0.526,0.174,1,"HER2+","MRPL23"
0.00444461406505304,2.25152211598416,0.5,0.217,1,"HER2+","USP40"
0.00445299607750706,0.351429086427911,0.447,0.13,1,"HER2+","LZTS1"
0.00446690242588167,2.05153430945186,0.868,0.739,1,"HER2+","WTIP"
0.00446920326131529,1.6270288684835,0.632,0.348,1,"HER2+","NHLRC3"
0.00447117901925212,1.63619977862172,0.684,0.391,1,"HER2+","LTBP3"
0.00447322179726949,1.53589762430347,0.737,0.478,1,"HER2+","MYO15A"
0.00449610178217448,2.24825444627123,0.947,0.652,1,"HER2+","C12orf50"
0.00450056798179164,1.61465517307198,0.711,0.435,1,"HER2+","KCTD19"
0.00450056798179164,1.34545983813427,0.711,0.435,1,"HER2+","ZNF197"
0.00452106311304831,1.16926725558446,0.579,0.304,1,"HER2+","TBC1D12"
0.00452106311304831,2.09839042680427,0.579,0.304,1,"HER2+","C1orf35"
0.00453930176158529,2.20487396111451,0.842,0.913,1,"HER2+","GOSR1"
0.0045438663642304,2.27005771890383,0.658,0.261,1,"HER2+","ACADM"
0.0045438663642304,4.81956811595961,0.605,0.348,1,"HER2+","ELOVL5"
0.0045438663642304,3.15678565561743,0.605,0.348,1,"HER2+","ERG28"
0.0045477077873848,1.46991695220505,0.737,0.435,1,"HER2+","CDH13"
0.00455449254694963,0.464995294867886,0.395,0.043,1,"HER2+","AGAP5"
0.00457005543546602,1.57677330547195,0.789,0.609,1,"HER2+","GCNT2"
0.00457005543546602,2.11308646767132,0.789,0.609,1,"HER2+","ZNF587"
0.00458104722398836,1.87642615252342,0.711,0.348,1,"HER2+","SMAGP"
0.00458104722398836,1.55154778210877,0.658,0.435,1,"HER2+","KCNA7"
0.00458104722398836,1.29388560402814,0.658,0.435,1,"HER2+","MIER2"
0.00458134259015381,1.35344811117187,0.763,0.435,1,"HER2+","MYCBPAP"
0.00459867146741519,1.9044035971484,0.658,0.348,1,"HER2+","ZNF84"
0.00460026125834003,1.4998068167234,0.605,0.304,1,"HER2+","DCUN1D2"
0.00460026125834003,1.2326254856458,0.605,0.304,1,"HER2+","TMA16"
0.00460136939962102,1.36918856764386,0.421,0.087,1,"HER2+","GRIP1"
0.00460208186629152,1.87129536971689,0.789,0.435,1,"HER2+","MROH7"
0.00460208186629152,2.2267355891212,0.763,0.478,1,"HER2+","MAP3K12"
0.00460208186629152,0.32990298664171,0.763,0.478,1,"HER2+","NOCT"
0.00460235640040969,1.07138237337312,0.921,0.696,1,"HER2+","NUP42"
0.00460235640040969,2.21861251260992,0.816,0.87,1,"HER2+","RPS27"
0.00460290403333951,2.52887811132543,0.553,0.217,1,"HER2+","MLH1"
0.00460290403333951,0.9478135831643,0.553,0.217,1,"HER2+","RPH3AL"
0.00460758903360504,1.15645993023735,0.789,0.522,1,"HER2+","ZZZ3"
0.00460758903360504,2.05950628008105,0.763,0.565,1,"HER2+","ABCD4"
0.00460758903360504,2.22401960985086,0.737,0.609,1,"HER2+","ETFDH"
0.00461010206571116,1.20213278477079,0.737,0.391,1,"HER2+","ADPGK"
0.00461059292475469,1.22484762555535,0.763,0.522,1,"HER2+","KDM2B"
0.00463634624667388,0.835452012745775,0.605,0.261,1,"HER2+","XNDC1N"
0.00463957243848075,2.58758680992685,0.553,0.261,1,"HER2+","NDUFS6"
0.00463957243848075,1.87759117702617,0.553,0.261,1,"HER2+","ZNF783"
0.00464362928423695,0.325566262351058,0.5,0.13,1,"HER2+","EID2B"
0.00464362928423695,0.815206355203198,0.474,0.174,1,"HER2+","PABPC1L"
0.00465010261824308,1.06534878793677,0.579,0.261,1,"HER2+","DNAJB13"
0.00465908892561433,1.94953375787087,0.684,0.435,1,"HER2+","PPP1R12B"
0.00465908892561433,2.03473032922647,0.684,0.435,1,"HER2+","HMGCS1"
0.00465908892561433,1.44329994593586,0.684,0.435,1,"HER2+","AP3S2"
0.00468057925106161,1.97012925254213,0.868,0.739,1,"HER2+","PAPOLA"
0.00468677466569131,1.34264725026108,0.921,0.957,1,"HER2+","CALCOCO2"
0.00469182493097328,2.12469227494164,0.737,0.478,1,"HER2+","NUP88"
0.00469335495179768,1.43109607707398,0.684,0.391,1,"HER2+","NUP133"
0.00469507608030785,1.94726354238644,0.658,0.304,1,"HER2+","CROT"
0.00469507608030785,0.805958311648411,0.658,0.304,1,"HER2+","RNA5-8SP6"
0.00470863201070518,0.976611287905376,0.447,0.13,1,"HER2+","SALL4"
0.00470863201070518,1.15385917697842,0.447,0.13,1,"HER2+","TRAK1"
0.00471088006200679,1.37284137224029,0.895,0.739,1,"HER2+","AGO3"
0.00471160476082307,0.253315634294194,0.658,0.391,1,"HER2+","SOCS7"
0.00471164186363204,1.72886675205853,0.868,0.565,1,"HER2+","TMEM154"
0.00472267564529931,2.18907120820126,0.368,0.043,1,"HER2+","HPF1"
0.00472267564529931,2.57251348447199,0.368,0.043,1,"HER2+","FIGNL1"
0.00472267564529931,0.424307508298858,0.368,0.043,1,"HER2+","TMEM132B"
0.00472267564529931,2.10702063904137,0.368,0.043,1,"HER2+","SMCO4"
0.00472267564529931,1.66277997449735,0.368,0.043,1,"HER2+","ZNF467"
0.00473575387308293,2.5932931212632,0.921,0.739,1,"HER2+","P4HB"
0.00475396141553641,1.88252415248736,0.868,0.696,1,"HER2+","SUDS3"
0.00477039695647524,1.32036021712573,0.711,0.478,1,"HER2+","ASXL1"
0.00477467081199785,0.902618680903143,0.658,0.261,1,"HER2+","CATSPERB"
0.00477467081199785,1.99591868565554,0.658,0.261,1,"HER2+","TOMM70"
0.00478149017954899,2.09883655229153,0.553,0.174,1,"HER2+","ARHGAP9"
0.00478997280686381,2.5355422683108,0.789,0.609,1,"HER2+","COL8A1"
0.00481523666568282,1.0889301635163,0.763,0.609,1,"HER2+","ZNF839"
0.00482563561322164,2.06148011634956,0.763,0.478,1,"HER2+","EYS"
0.00482564739916605,0.30184191282779,0.474,0.13,1,"HER2+","IRF4"
0.00482564739916605,0.313068814832438,0.474,0.13,1,"HER2+","CFAP300"
0.00482903497246465,2.13383736610227,0.658,0.348,1,"HER2+","PAK1"
0.00483013449574628,1.89750288400709,0.737,0.609,1,"HER2+","IGF2R"
0.0048338608653696,1.81154638624618,0.816,0.435,1,"HER2+","TMEM87A"
0.00483533429846097,1.08846757524341,0.632,0.261,1,"HER2+","TLR3"
0.00483533429846097,2.97318733113647,0.605,0.304,1,"HER2+","MLF2"
0.00483533429846097,1.22481043168102,0.605,0.304,1,"HER2+","DCAF4"
0.00483533429846097,2.43096733231178,0.605,0.304,1,"HER2+","PGAP1"
0.00483645963657616,0.993720170253654,0.395,0.043,1,"HER2+","ARHGAP11A"
0.00484650470457883,0.418812256979963,0.553,0.217,1,"HER2+","ADAMTSL5"
0.004867721511551,1.80419147890884,0.842,0.565,1,"HER2+","CHEK2"
0.004867721511551,1.9081880638062,0.842,0.565,1,"HER2+","CXorf38"
0.00487421518826295,2.16863242475404,0.421,0.087,1,"HER2+","ALG2"
0.00487421518826295,1.3019540214485,0.421,0.087,1,"HER2+","GAS8"
0.00487493222216429,0.906408161670218,0.605,0.261,1,"HER2+","ZNF2"
0.00489134879323733,1.92643722158534,0.579,0.261,1,"HER2+","FAM234A"
0.0048940068526122,1.47930259651678,0.632,0.304,1,"HER2+","NCF1"
0.00490122303647227,1.14833820377756,0.5,0.13,1,"HER2+","PEX7"
0.00490122303647227,1.89193242171357,0.5,0.13,1,"HER2+","TMEM243"
0.00490122303647227,2.27954424782142,0.474,0.174,1,"HER2+","TMEM267"
0.00490739805530888,3.13128105949831,0.526,0.217,1,"HER2+","WASHC5"
0.00492005504776568,1.70422075999602,0.737,0.478,1,"HER2+","HMGB3P29"
0.00492547883834471,1.74583535678125,0.684,0.391,1,"HER2+","ZMAT1"
0.00493123432106953,1.19528162867495,0.632,0.348,1,"HER2+","SYP"
0.00493123432106953,1.12404756051754,0.632,0.348,1,"HER2+","ZNF526"
0.00493123432106953,1.22364018130012,0.632,0.348,1,"HER2+","CD34"
0.0049390012660715,0.93812861908838,0.526,0.174,1,"HER2+","PREX2"
0.00494808857945618,0.500502630940858,0.684,0.304,1,"HER2+","ADAM29"
0.00494808857945618,2.02724527683209,0.632,0.391,1,"HER2+","ZNF551"
0.00495334177274404,2.20343490007652,0.711,0.435,1,"HER2+","GTSE1"
0.00495334177274404,1.66553195799623,0.711,0.435,1,"HER2+","BICDL1"
0.00495334177274404,1.59206953956429,0.711,0.435,1,"HER2+","ZNF716"
0.00497748129541029,1.44011307286921,0.447,0.13,1,"HER2+","MYH10"
0.00498020582626836,1.94767774341741,0.816,0.783,1,"HER2+","MDM4"
0.00498268332850943,1.26697199082424,0.868,0.522,1,"HER2+","ZNF529"
0.00498268332850943,1.67619632662837,0.816,0.609,1,"HER2+","ZNF8"
0.00499789697602865,2.39457055864954,0.789,0.739,1,"HER2+","RAD51C"
0.0049983426559168,1.59158775341533,0.579,0.304,1,"HER2+","PIK3C2B"
0.00500290947258423,1.26198366541876,0.737,0.435,1,"HER2+","TMC5"
0.00500290947258423,2.22710420379268,0.684,0.522,1,"HER2+","OBSL1"
0.00500290947258423,1.90462678425418,0.684,0.522,1,"HER2+","PHYHD1"
0.00501832136843314,1.55963565915744,0.947,0.87,1,"HER2+","CISD2"
0.0050211115677293,0.296545558345154,0.368,0.043,1,"HER2+","PODXL"
0.00502950408921235,2.58187913987281,0.395,0.087,1,"HER2+","LRP2"
0.00502950408921235,3.0464946691415,0.395,0.087,1,"HER2+","DNPH1"
0.00503789497184734,2.14111512769509,0.711,0.522,1,"HER2+","KANK1"
0.0050453917985819,2.72172372927908,0.658,0.435,1,"HER2+","ANKFY1"
0.00505109308455198,1.18852067700294,0.895,0.609,1,"HER2+","REX1BD"
0.00505897032650604,2.40665367057122,0.763,0.478,1,"HER2+","AHSA1"
0.00505897032650604,1.21187357012669,0.763,0.478,1,"HER2+","PSMD3"
0.00505897032650604,1.25377844310726,0.737,0.522,1,"HER2+","DBP"
0.00505897032650604,1.69444263650648,0.737,0.522,1,"HER2+","NADK2"
0.00506236138388561,3.1936224177533,0.789,0.522,1,"HER2+","SOX6"
0.00506236138388561,2.14928245717332,0.789,0.522,1,"HER2+","ACBD7"
0.00506979048213313,2.3592355521617,0.658,0.348,1,"HER2+","BLCAP"
0.00507279064468892,1.95674997673239,0.684,0.478,1,"HER2+","KIAA1549"
0.00507279064468892,1.84016496838955,0.684,0.478,1,"HER2+","ZNF585A"
0.00509623190318677,1.76908577454079,0.474,0.13,1,"HER2+","PLEKHS1"
0.00509623190318677,2.77397200553379,0.474,0.13,1,"HER2+","TET3"
0.00510171139447551,1.91697321906413,0.553,0.217,1,"HER2+","ABCA2"
0.00510171139447551,2.71110613879022,0.526,0.261,1,"HER2+","ANKRD26"
0.00511527339594115,1.76863479423702,0.868,0.609,1,"HER2+","A1BG"
0.00512661902470838,1.81602525784006,0.921,0.87,1,"HER2+","DOCK7"
0.00512827507254635,1.99948547154635,0.684,0.435,1,"HER2+","FAM98B"
0.00512827507254635,2.38604547913368,0.684,0.435,1,"HER2+","NBPF15"
0.00512827507254635,3.44814965839169,0.658,0.478,1,"HER2+","MYO5C"
0.00513692957123292,1.15431476241493,0.553,0.261,1,"HER2+","TACO1"
0.00513692957123292,0.687433979044381,0.553,0.261,1,"HER2+","SYVN1"
0.00514080677401604,1.4593718377179,0.632,0.304,1,"HER2+","DNAH9"
0.00514386124524925,1.91002618408632,0.579,0.261,1,"HER2+","KCNJ3"
0.00515617295424497,1.47290373250312,0.289,0,1,"HER2+","NME1-NME2"
0.00515617295424497,1.0213377661583,0.289,0,1,"HER2+","ARHGEF5"
0.00515617295424497,0.331359281406651,0.289,0,1,"HER2+","RAPGEF3"
0.00515617295424497,0.449656703579108,0.289,0,1,"HER2+","CEP170B"
0.00515617295424497,0.564984994498763,0.289,0,1,"HER2+","HMOX1"
0.00515617295424497,1.35171630094845,0.289,0,1,"HER2+","EFS"
0.00515617295424497,1.47561395590721,0.289,0,1,"HER2+","GDPD3"
0.00515617295424497,0.773936365768728,0.289,0,1,"HER2+","PDGFRL"
0.00515617295424497,1.87893848701148,0.289,0,1,"HER2+","FTSJ3"
0.00515617295424497,2.68370617703513,0.289,0,1,"HER2+","NCAPG"
0.00515617295424497,1.40490036154619,0.289,0,1,"HER2+","PPARGC1A"
0.00515617295424497,2.1348442987206,0.289,0,1,"HER2+","RAD51AP1"
0.00515617295424497,1.52618159314475,0.289,0,1,"HER2+","NUDT12"
0.00515617295424497,0.501940714393396,0.289,0,1,"HER2+","SLC9A2"
0.00515617295424497,0.861774216497739,0.289,0,1,"HER2+","B4GALT2"
0.00515617295424497,1.19218609158617,0.289,0,1,"HER2+","MTARC2"
0.00515617295424497,1.44752998661642,0.289,0,1,"HER2+","MND1"
0.00515617295424497,0.613264077527114,0.289,0,1,"HER2+","PDCD2L"
0.00515617295424497,2.45016017822321,0.289,0,1,"HER2+","ELL3"
0.00515617295424497,2.01327054343054,0.289,0,1,"HER2+","CLUH"
0.00515617295424497,2.39180098343986,0.289,0,1,"HER2+","PPIL1"
0.00515617295424497,1.62531358075685,0.289,0,1,"HER2+","IER3"
0.00515617295424497,0.601517512567563,0.289,0,1,"HER2+","MAP3K6"
0.00515617295424497,0.308469978289612,0.289,0,1,"HER2+","ADCY10"
0.00515617295424497,1.68626625835273,0.289,0,1,"HER2+","NUP210L"
0.00515617295424497,2.38510821267156,0.289,0,1,"HER2+","EGFR"
0.00515617295424497,0.54030581354043,0.289,0,1,"HER2+","NR3C2"
0.00515617295424497,1.73294305195392,0.289,0,1,"HER2+","WWC2"
0.00515617295424497,3.39913589762072,0.289,0,1,"HER2+","AKR7A3"
0.00515617295424497,1.54351146883576,0.289,0,1,"HER2+","INHBB"
0.00515617295424497,1.07160785863928,0.289,0,1,"HER2+","DNALI1"
0.00515617295424497,2.12627334357438,0.289,0,1,"HER2+","NFIL3"
0.00515617295424497,2.34089990201804,0.289,0,1,"HER2+","KRT80"
0.00515617295424497,1.20937939510974,0.289,0,1,"HER2+","DOLK"
0.00515617295424497,1.80178422762923,0.289,0,1,"HER2+","ETV4"
0.00515617295424497,1.0259053995801,0.289,0,1,"HER2+","CTXN1"
0.00515617295424497,1.54692684147971,0.289,0,1,"HER2+","HS6ST3"
0.00515617295424497,0.835847780740716,0.289,0,1,"HER2+","IFT140"
0.00515617295424497,1.05112784648548,0.289,0,1,"HER2+","RYR1"
0.00515617295424497,3.0034097656273,0.289,0,1,"HER2+","WDHD1"
0.00515617295424497,1.63913194723353,0.289,0,1,"HER2+","C2orf72"
0.00515828075433676,1.83540329952357,0.737,0.478,1,"HER2+","ARFGAP2"
0.00515828075433676,1.68332095842114,0.737,0.478,1,"HER2+","TINCR"
0.00516161546896423,2.62996125149736,0.421,0.087,1,"HER2+","HELQ"
